"title","wodRaw","url","cleanID"
"Thursday 250403","**Rest Day**

**Featured Article**

[The CrossFit Approach to Building Healthy Habits](https://www.crossfit.com/essentials/crossfit-approach-healthy-habits)  

Achieving health and fitness goals isn’t about willpower alone — it’s about creating a smart action plan, reshaping your mindset, and focusing on small, manageable steps. By automating decisions, addressing triggers, and designing environments that support healthy habits, you can reduce reliance on willpower and build momentum. Viewing willpower as a skill to practice and linking small, achievable goals to larger ambitions creates a cycle of success. Whether you’re reigniting an important goal you set months ago or preparing for the 2025 CrossFit Open, these strategies will help you stay on track and achieve lasting progress.

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)","https://www.crossfit.com/250403",20250403
"Wednesday 250402","10 rounds for time of:  
7/10-calorie Echo bike  
1 legless rope climb to 15 feet

Compare to [250205.](http://www.crossfit.com/workout/2025/02/05)  

Post time to comments.

**Stimulus and Strategy:**  
Today’s workout is a repeat from February. Treat each round like a back-and-forth “sprint.” For most, choose options that allow you to keep each round to 90 seconds or less and consider one of two options: one, use the same options as last time and go faster, or two, perform the workout with a more difficult scaling option. Either way is a PR. If you are working to build capacity in legless rope climbs, today could also be a good day to pace the bike to maximize your potential for the rope climbs.

**Scaling:**  
Reduce the calories on the bike and the height of the rope climb.

To reduce the complexity of the legless rope climbs, perform the movement with assistance from your legs or reduce the height of the climb.

In case of an injury or limitation, perform pull-to-stands in place of the rope climbs. For the calories on the bike, consider a 150-meter row or a 150-meter run.

**Intermediate option:**    
**7** rounds for time of:  
7/10-calorie Echo bike  
1 legless rope climb to **12 feet**

**Beginner option:**   
**5** rounds for time of:  
**6/8**-calorie Echo bike  
**2 pull-to-stands**

**Coaching cues:**  
When seated on the bike, focus on driving through the ball of the foot and sitting up tall. A more upright torso will help you breathe more efficiently and create better posture to push and pull from.

**Resources:**    
[Rogue Echo Bike](https://www.roguefitness.com/rogue-echo-bike?srsltid=AfmBOooL5xi-RaRvXiw7idRgHvKSZa151B74oprsfX5BcuS4U2wh6IR7)    
[The Legless Rope Climb](https://www.crossfit.com/essentials/the-legless-rope-climb)    
[Modified Rope Climb: Pull-to-Stand](https://www.youtube.com/watch?v=BsDRv1fiXIY)    

**Find a gym near you:**    
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)","https://www.crossfit.com/250402",20250402
"Tuesday 250401","Complete as many rounds and reps as possible in 8 minutes of:  
30 double-unders  
3 push jerks

♀ 125 lb  
♂ 185 lb

**Stimulus and Strategy:**  
Today’s workout is a weightlifting and monostructural couplet. The reps are relatively low to keep round cycle time faster for those who are proficient in both movements. Performing a single round in less than 1 minute is certainly possible, but today could also be a good day to work on double-unders, or on the push jerk under some fatigue. The loading on the barbell should feel challenging, but still allow you to perform unbroken reps in each round.

**Scaling:**  
Reduce the loading of the barbell.

To reduce the complexity of the jump rope, choose one of two options, either performing double-under attempts for 30 seconds or single-unders. For the push jerks, perform push presses.

In case of an injury or limitation, consider riding a bike for 5/7 calories. For the push jerks, consider using dumbbells if there is a rack position limitation.

**Intermediate option:**    
Complete as many rounds and reps as possible in 8 minutes of:  
30 double-unders  
3 push jerks

♀ **95** lb  
♂ **135** lb

**Beginner option:**   
Complete as many rounds and reps as possible in 8 minutes of:  
30 **single**-unders  
3 push jerks

♀ **35** lb  
♂ **45** lb

**Coaching cues:**  
Instead of thinking about pressing up on the barbell, think about pushing yourself down into the receiving position.

**Resources:**    
[The Double-Under](https://www.crossfit.com/essentials/the-double-under)    
[The Push Jerk](https://www.crossfit.com/essentials/the-push-jerk)  

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)","https://www.crossfit.com/250401",20250401
"Monday 250331","Back squat 2-2-2-2-2-2-2-2-2-2 reps  

Post loads to comments.

Compare to [221017.](http://www.crossfit.com/workout/2022/10/17)  

**Stimulus and Strategy:**  
Today is a heavy day. Keep in mind, heavy is relative to each athlete's capacity and experience. As long as you are working to your limits, you will benefit from today’s effort. Experienced athletes should build to a heavy set of 2 and plan to go as heavy as possible across all sets. Newer athletes should start light, focus on mechanics, and slowly add weight as they are comfortable.

**Scaling:**  
Reduce the loading of the barbell to maintain safety and the integrity of the lift.

To adjust the complexity of the lift, consider performing a goblet squat with a dumbbell or kettlebell.

In case of an injury or limitation, consider squatting with a single dumbbell or kettlebell. You can also lunge with a load or perform an unloaded air squat.

**Intermediate option:**    
Same as Rx’d.

**Beginner option:**   
Same as Rx’d.

**Coaching cues:**  
As you stand up out of the bottom of the squat, focus on the shoulders and hips rising together while driving through your heels to stand.

**Resources:**     
[The Back Squat](https://www.crossfit.com/essentials/the-back-squat)  
[Heavy Days](https://www.crossfit.com/essentials/heavy-days)  

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)","https://www.crossfit.com/250331",20250331
"Sunday 250330","**Rest Day**

**Featured Article**

[Mastering CrossFit Gymnastics: How to Build Strength, Stability, and Confidence](https://www.crossfit.com/essentials/crossfit-mastering-gymnastics)  

Struggling with gymnastics skills in CrossFit? You're not alone. Many athletes feel overwhelmed by movements like toes-to-bars and handstand push-ups, unsure how to improve. The key to mastering gymnastics is breaking it down — just like weightlifting — by focusing on four foundational elements: shapes, tension, flexibility, and strength. By consistently practicing static holds, mobility drills, and strict strength work, you can build a solid base for kipping and dynamic movements. This guide offers a structured three-week plan to improve your gymnastics skills, helping you do workouts as prescribed with confidence.

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)","https://www.crossfit.com/250330",20250330
"Saturday 250329","For time:  
2,400-meter run  
50 hand-release push-ups  
2,400-meter run

Post times to comments.

**Stimulus and Strategy:**  
Today’s workout is an endurance and stamina effort with a bit of a “speed bump.” Push the pace on the first run, knowing you are going to get to “rest” during the hand-release push-ups. Expect your reps to slow down, but push your threshold on the hand-release push-ups (pun intended). When you get into the second run, give it everything you have left. If you are attempting this workout as prescribed, your goal is to finish in 45 minutes or less, while keeping the push-ups to 6 minutes or less.

**Scaling:**  
Reduce the distance of each run, or the volume of hand-release push-ups.

To reduce the complexity of the hand-release push-ups, perform the reps from the knees or with your hands elevated on a 30-inch box (do not release your hands).

In case of an injury or limitation, consider substituting a 5,500/7,500-meter Echo bike or a 2,400/3,000-meter row in place of the run. For the hand-release push-ups, consider dumbbell floor presses or bench presses.

**Intermediate option:**    
For time:  
2,400-meter run  
**35** hand-release push-ups  
2,400-meter run

**Beginner option:**   
For time:  
**1,000**-meter run  
**35** hand-release push-ups **from the knees**  
**1,000**-meter run

**Coaching cues:**  
If you need a break during the hand-release push-ups, lie flat on your chest with your arms extended out to the sides or come to your knees with your chest off the ground. These are both ways to relax your arms, giving them the best opportunity to recover quickly.

**Resources:**    
[Warm-Up With Chris Hinshaw](https://www.crossfit.com/essentials/warm-up-with-chris-hinshaw)    
[Hand-Release Push-Up](https://youtu.be/-tiwwNYpC3M?si=hQnxq5ax4ZVPLhhp)    
[A Fresh Take on the Lowly Push-Up](https://www.crossfit.com/pro-coach/a-fresh-take-on-the-lowly-push-up)  

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)
","https://www.crossfit.com/250329",20250329
"Friday 250328","5 rounds for time of:  
12 chest-to-bar pull-ups  
12 wall-ball shots  
12 box jumps

♀ 14-lb medicine ball to 10 feet and a 20-inch box  
♂ 20-lb medicine ball to 11 feet and a 24-inch box

Post times to comments.

**Stimulus and Strategy:**  
Today’s workout is a classic triplet — two gymnastics movements and one weightlifting movement. You will notice the prescribed height for the wall-ball shots is higher than normal. If you do not have the height, use a heavier ball. Athletes should aim to complete this workout in 15 minutes or less. However, if you go a little longer because you are working on chest-to-bar pull-ups or grinding through the higher wall-ball target, today is a good day for that. Use caution when jumping on the box after the wall-ball shots. If necessary, take a few moments before attempting your first rep. As always, we encourage you to step down from the box on every rep.

**Scaling:**
Reduce the weight of the medicine ball to allow you to hit the higher target. Reduce the height of the box.

To reduce the complexity of the chest to bar pull-ups, reduce the range of motion to chin-over-bar pull-ups. You may also consider jumping chest-to-bar pull-ups or ring rows. For the wall-ball shots, reduce the height of the target and the load of the ball. For the box jumps, reduce the height of the box. Aim to maintain the jump stimulus unless there is an injury or limitation.

In case of an injury or limitation, consider performing ring rows in place of the chest-to-bar pull-ups. For the wall-ball shots, perform medicine-ball squats for an overhead limitation or wall-ball push presses for a squatting limitation. For the box jumps, perform a box step-up to a lower box.

**Intermediate option:**    
5 rounds for time of:   
12 **chin-over-bar** pull-ups  
12 wall-ball shots  
12 box jumps

♀ **10**-lb medicine ball to 10 feet and a 20-inch box  
♂ **14**-lb medicine ball to 11 feet and a 24-inch box

**Beginner option:**   
**4** rounds for time of:  
**8 ring rows**  
12 wall-ball shots  
12 box **step-ups**

♀ **6**-lb medicine ball to **9** feet and a **12**-inch box  
♂ **10**-lb medicine ball to **10** feet and a **20**-inch box

**Coaching cues:**   
On the wall-ball shots, avoid holding your arms up and out as you wait for the ball to return. Instead, hold hands right below your chin with your elbows tight against your sides. As the ball returns, you can then meet the ball with your hands and descend into the next rep.

**Resources:**   
[The Kipping Chest-to-Bar Pull-Up](https://www.crossfit.com/essentials/the-kipping-chest-to-bar-pull-up)    
[The Wall-Ball Shot](https://www.crossfit.com/essentials/the-wall-ball)    
[The Box Jump](https://www.crossfit.com/essentials/the-box-jump)    
[The Kipping Pull-Up](https://www.crossfit.com/essentials/the-kipping-pull-up)    
[The Ring Row](https://www.crossfit.com/essentials/the-ring-row)   
[The Box Step-Up](https://www.crossfit.com/essentials/the-box-step-up)  

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)","https://www.crossfit.com/250328",20250328
"Thursday 250327","**Rest Day**

**Featured Article**

[Strong Women are the Standard](https://www.crossfit.com/essentials/crossfit-strong-women-are-the-standard)  

The 2021 NCAA basketball tournament highlighted a long-standing misconception about women and strength training, but CrossFit has always challenged this narrative. In CrossFit, women lift heavy, develop real-world strength, and reap the benefits of resistance training — including improved metabolism, bone density, mobility, and overall health. Strength is essential for true fitness, and any program that neglects it is incomplete. Strong women aren’t the exception — they’re the standard. 


**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)
","https://www.crossfit.com/250327",20250327
"Wednesday 250326","3 rounds for time of:  
200-meter dumbbell farmers carry  
40 GHD hip extensions  
40-calorie row

♀ 35-lb dumbbells  
♂ 50-lb dumbbells

Post times to comments.

**Stimulus and Strategy:**  
Today’s workout is a bit of a grind — put your head down and move. Your goal is to complete this workout in 30 minutes or less. Use dumbbells that allow you to complete the farmers carry in 2 sets or less. In the first 2 rounds on the rower, pace yourself so you can pick up the dumbbells and get moving. However, in the final round, unload every ounce of energy left on the last row. Get after it!

**Scaling:**  
Reduce the loading of the dumbbells. Reduce the reps on the GHD hip extensions and calories on the rower.

To reduce the complexity of the dumbbell farmers carries, consider using a single dumbbell. On the GHD hip extensions, reduce the range of motion or perform good mornings unweighted or with an empty barbell.

In case of an injury or limitation, consider performing unweighted good mornings in place of the GHD hip extensions. For the calories on the rower, substitute any machine available.

**Intermediate option:**    
3 rounds for time of:  
200-meter dumbbell farmers carry  
**30** GHD hip extensions  
**30**-calorie row

♀ **20**-lb dumbbells  
♂ **35**-lb dumbbells

**Beginner option:**   
3 rounds for time of:  
**100**-meter dumbbell farmers carry  
**20 unweighted good mornings**  
**20**-calorie row

♀ **10**-lb dumbbells  
♂ **15**-lb dumbbells

**Coaching cues:**  
In the set-up of the GHD hip extension, make sure the hips are free of the pad and able to move. As you flex at the hips, pull your chest up, away from the ground. The parallels between this movement and a deadlift should be evident.

**Resources:**    
[The Dumbbell Farmers Carry](https://www.crossfit.com/essentials/the-farmer-carry)    
[The GHD Hip Extension](https://www.crossfit.com/essentials/the-ghd-hip-extension)    
[Rowing Technique Tips](https://www.crossfit.com/essentials/rowing)    
[Unweighted Good Mornings](https://www.youtube.com/watch?v=dd7uvLAiBGs)  

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)
","https://www.crossfit.com/250326",20250326
"Tuesday 250325","10-9-8-7-6-5-4-3-2-1 reps for time of:   
Hang squat cleans  

Perform a 50-foot handstand walk after each set.

♀ 75-lb barbell  
♂ 115-lb barbell

Post times to comments.

**Stimulus and Strategy:**  
In today’s workout, push to maintain unbroken hang squat cleans. The loading should feel light to moderate and allow you to hang on to the larger sets. The handstand walk should be a nice “break” before getting back on the barbell. However, don’t be fooled — getting upside down after the hang squat cleans will be more difficult than you think. Advanced athletes should challenge themselves to perform the handstand walks unbroken, and if you fail to make it 50 feet, go back to the start. Have fun!

**Scaling:**  
Reduce the loading of the barbell. Reduce the distance of the handstand walk.

To reduce the complexity of the hang squat clean, consider a power clean plus front squat, or using a single or pair of dumbbells. For the handstand walks, consider putting your feet on a box and walking in a complete circle (do this once per 50 feet). You may also consider 20-30 shoulder taps or bear crawls.

In case of an injury or limitation, consider hang power cleans or light goblet squats in place of the hang squat cleans. For the handstand walks, consider shoulder taps in the plank position or a 30-second sprint on the ski erg.

**Intermediate option:**    
10-9-8-7-6-5-4-3-2-1 reps for time of:  
Hang squat cleans

Perform a 25-foot handstand walk after each set.

♀ **65**-lb barbell  
♂ **95**-lb barbell

**Beginner option:**   
8-7-6-5-4-3-2-1 reps for time of:  
Hang squat cleans  

Perform a 50-foot bear crawl after each set.

♀ **35**-lb barbell  
♂ **45**-lb barbell

**Coaching cues:**  
On the handstand walk, start with smaller steps to gain momentum, balance, and confidence. You can always make your steps bigger.

**Resources:**    
[The Hang Squat Clean](https://www.crossfit.com/essentials/the-hang-squat-clean)    
[The Handstand Walk](https://www.crossfit.com/essentials/the-handstand-walk)    
[The Bear Crawl](https://www.crossfit.com/sport/cfg21-foundations-bc) 

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod) 
","https://www.crossfit.com/250325",20250325
"Monday 250324","Complete as many rounds and reps as possible in 12 minutes of:  
3 ring muscle-ups  
6 right-arm kettlebell snatches   
6 left-arm kettlebell snatches  
9 GHD sit-ups

♀ 35-lb kettlebell  
♂ 53-lb kettlebell

Post rounds and reps to comments.

**Stimulus and Strategy:**  
Today’s workout is a gymnastics and weightlifting triplet. The reps are low, which will allow you to accumulate a good amount of rounds. Athletes should aim to complete at least 5 rounds. Expect the volume accumulation of GHD sit-ups into the kip swing and hip extension in the kettlebell snatches to be challenging. If you have not been training consistently with the GHD sit-up, consider scaling options and alternatives.

**Scaling:**  
Reduce the load of the kettlebell.

To reduce the complexity of the muscle-ups, consider performing fewer reps per round — 1 or 2. You may also consider jumping muscle-ups or low-ring transitions. For the kettlebell snatches, consider single-arm kettlebell swings to eye level or hang dumbbell snatches. For the GHD sit-ups, reduce the range of motion or perform V-ups or AbMat sit-ups.

In case of an injury or limitation, consider ring rows or low-ring muscle-up transitions in place of the muscle-ups. For the kettlebell snatches and GHD sit-ups, consider the scales mentioned above.

**Intermediate option:**    
Complete as many rounds and reps as possible in 12 minutes of:  
3 ring muscle-ups  
6 right-arm kettlebell snatches  
6 left-arm kettlebell snatches  
9 GHD sit-ups **to parallel**

♀ **26**-lb kettlebell  
♂ **35**-lb kettlebell

**Beginner option:**   
Complete as many rounds and reps as possible in 12 minutes of:  
3 **low-ring** muscle-up **transitions**  
6 right-arm kettlebell **swings to eye level**  
6 left-arm kettlebell **swings to eye level**  
9 **sit-ups**  

♀ **18**-lb kettlebell  
♂ **26**-lb kettlebell

**Coaching cues:**  
On the kettlebell snatch, extend the hips just like you would a kettlebell swing. Then, to keep the bell close to your body, pull back on the kettlebell with the elbow moving high and outside. This action gets the bell moving vertically and closer to the body.

**Resources:**     
[The Kipping Muscle-Up](https://www.crossfit.com/essentials/the-kipping-muscle-up)    
[The Kettlebell Snatch](https://www.crossfit.com/essentials/the-kettlebell-snatch)    
[The GHD Sit-Up](https://www.crossfit.com/essentials/the-ghd-sit-up)    
[Jumping Ring Muscle-Up](https://youtu.be/ozRLBoADeDo)    
[Low-Ring Muscle-Up Tips](https://www.youtube.com/watch?v=Pe_4RCi-PuQ)    
[Kettlebell Snatch Progression](https://www.youtube.com/watch?v=C8l8m5sOtgo)    
[GHD Sit-Up Progression](https://youtu.be/FgEiX-o_xuw)  

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)
","https://www.crossfit.com/250324",20250324
"Sunday 250323","**Rest Day**

**Featured Article**

[Butterfly Pull-Ups: Should You Add Them to Your Training?](https://www.crossfit.com/essentials/crossfit-butterfly-pull-up-rx-plan)  


Butterfly pull-ups are one of the most debated skills in CrossFit — praised for their efficiency yet criticized for their mechanics. Born from competition, they allow athletes to complete more work in less time, but do they belong in your training? This article explores the pros and cons of butterfly pull-ups, when (and if) you should learn them, and the strength prerequisites needed to perform them safely. Whether aiming for elite competition or just improving your gymnastics skills, this guide will help you decide if butterfly pull-ups are right for you.

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)

","https://www.crossfit.com/250323",20250323
"Saturday 250322","7 sets:  
Accumulate a 30-second L-sit hold  
3 heavy deadlifts

Rest 2 minutes between sets.

Post loads to comments.

**Stimulus and Strategy:**  
Today’s workout is not your typical strength day. We have gymnastics strength and weightlifting strength in the same effort. The goal is to complete the L-sit hold in as few sets as possible, then lift a heavy set of 3 deadlifts. Use an option for your L-sit hold that allows you to complete 30 seconds in 3 sets or less. For the equipment used for the L-sit holds, use anything at your disposal — parallettes, boxes, heavy dumbbells, rings, or even the floor. Aim to stay consistent with your L-sit hold and increase the loading of your deadlift as you are able. Keep in mind that heavy is relative and some days are better than others. Stay within your capacity and listen to your body.

**Scaling:**  
Reduce the loading of the barbell. Reduce the duration of the L-sit hold to no less than 20 seconds.

To reduce the complexity of the L-sit hold, shorten the levers (legs). Consider bending one leg and keeping the other straight, bending both legs, or simply holding knees above your hips in a tuck position. 

In case of an injury or limitation, consider holding a plank or hollow hold for the L-sit holds. For the deadlifts, consider lifting from blocks, sumo deadlifts, or unloaded good mornings. Remember, we are looking for pain-free range of motion.

**Intermediate option:**    
7 sets:    
Accumulate a **20**-second L-sit hold, **one leg straight**  
3 heavy deadlifts

Rest 2 minutes between sets.

**Beginner option:**   
7 sets:  
Accumulate a **20**-second **tuck hold**  
3 deadlifts

Rest 2 minutes between sets.

**Coaching cues:**  
In the deadlift, use your breath to help control the stability of your midline. Before lifting the barbell off the ground, take a deep breath and hold it. After you move through the sticking point, let that breath out. Inhale again as you descend into the next rep.

**Resources:**    
[The L-Sit](https://www.crossfit.com/essentials/the-l-sit)    
[The Deadlift](https://www.crossfit.com/essentials/the-deadlift)    
[L-Sit Scaling](https://youtu.be/86ZJrTmDfgE)   

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)
","https://www.crossfit.com/250322",20250322
"Friday 250321","For time:  
1,000-meter row  
30 dumbbell thrusters  
20 pull-ups  
5 legless rope climbs to 15 feet  
1,000-meter row  
5 legless rope climbs to 15 feet  
20 pull-ups  
30 dumbbell thrusters  
1,000-meter row

♀ 20-lb dumbbells  
♂ 35-lb dumbbells

Post times to comments.

**Stimulus and Strategy:**  
Today’s workout is a pyramid scheme. Your goal should be to complete this effort in 30 minutes or less. Perform the row as prescribed as long as you can keep each to 5 minutes or less. Use a weight for the dumbbells that allows you to maintain sets of 10 thrusters at a time. For the pull-ups, choose an option that allows you to complete your reps in 2 minutes or less. Get after it today!

**Scaling:**  
Reduce the load of the dumbbells, the distance of the row, and/or the volume of the pull-ups and legless rope climbs.

To reduce the complexity of the pull-ups, consider ring rows or jumping pull-ups. For the legless rope climbs, consider reducing the height of the climb or performing regular rope climbs using your legs.

In case of an injury or limitation, consider substituting the row with a 2,500-meter Echo bike or an 800-meter run. For the thrusters, consider dumbbell front squats if you have an overhead limitation or push presses if you have a squat limitation. If you are unable to hang from the bar, consider ring rows or bent-over rows for the pull-ups and pull-to-stands for the rope climbs.

**Intermediate option:**    
For time:  
**800**-meter row  
30 dumbbell thrusters  
20 pull-ups  
**3** legless rope climbs to **12 feet**  
**800**-meter row  
**3** legless rope climbs to **12 feet**  
20 pull-ups  
30 dumbbell thrusters  
**800**-meter row

♀ **15**-lb dumbbells  
♂ **25**-lb dumbbells

**Beginner option:**   
For time:  
**400**-meter row  
**20** dumbbell thrusters  
**10** **ring rows**  
5 **pull-to-stands**  
**400**-meter row  
5 **pull-to-stands**  
**10** **ring rows**  
**20** dumbbell thrusters  
**400**-meter row

♀ **10**-lb dumbbells  
♂ **15**-lb dumbbells

**Coaching cues:**  
On the dumbbell thrusters, let the back head of each dumbbell rest on your shoulders. This allows the body to support the load. Then, with the weight on the shoulders, stand up quickly and think about jumping the weight off the shoulders.

**Resources:**    
[Rowing](https://www.crossfit.com/essentials/rowing)    
[The Dumbbell Thruster](https://www.crossfit.com/essentials/the-dumbbell-thruster)    
[The Kipping Pull-Up](https://www.crossfit.com/essentials/the-kipping-pull-up)    
[The Legless Rope Climb](https://www.crossfit.com/essentials/the-legless-rope-climb)     
[The Ring Row](https://www.crossfit.com/essentials/the-ring-row)    
[The Rope Climb (Wrapping)](https://www.crossfit.com/essentials/the-rope-climb-wrapping)    
[The Rope Climb (Basket)](https://www.crossfit.com/essentials/the-rope-climb-basket)    
[Modified Rope Climb: Pull-to-Stand](https://www.crossfit.com/essentials/the-modified-rope-climb) 


**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod) 
","https://www.crossfit.com/250321",20250321
"Thursday 250320","**Rest Day**

**Featured Article**

[The Power of CrossFit for the Aging Athlete: Strength, Longevity, and Community](https://www.crossfit.com/efficacy/crossfit-for-aging-athletes-heidi-moody)  

Aging doesn’t mean slowing down — especially in the CrossFit world. Despite societal misconceptions, aging adults often see the most significant fitness gains, improving strength, mobility, and overall well-being. CrossFit’s emphasis on functional movements, weight-bearing exercises, and high-intensity training helps counteract age-related muscle loss, osteoporosis, and cardiovascular decline. Beyond physical benefits, it fosters mental resilience, social connections, and a strong sense of community — crucial for maintaining motivation and independence. With scalable workouts tailored to individual needs, CrossFit empowers aging adults to stay active, confident, and engaged, proving that fitness is for every age.

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)","https://www.crossfit.com/250320",20250320
"Wednesday 250319","Complete as many rounds and reps as possible in 15 minutes of:  
20 double-unders  
5 hang power snatches  
5 strict handstand push-ups

♀ 105-lb barbell  
♂ 155-lb barbell

Post rounds and reps to comments.

**Stimulus and Strategy:**  
Today’s workout is a triplet with a lower volume of reps in each set. Expect to perform at least 6 rounds. Round times may decrease due to upper-body fatigue, and the interfering lockout positions of the hang power snatch and strict handstand push-up. By design, this workout demands upper-body stamina, strength, and endurance. To avoid hitting a wall, be intentional with your rest time between movements and focus on using your legs in the hang power snatches to get the barbell overhead. Work hard and have fun.

**Scaling:**  
Reduce the loading of the barbell.

To reduce the complexity of the jump rope, work for no more than 30 seconds, accumulating double-under reps. If necessary, perform single-unders or penguin hops. For the strict handstand push-ups, reduce the reps to no less than 3 in each round. You can also perform dumbbell push presses or shoulder presses as an alternative.

In case of an injury or limitation, consider riding a bike for 30 seconds per round in place of the jump rope. If you have an overhead limitation, perform single-arm dumbbell snatches or hang power cleans in place of the hang power snatches. As for the strict handstand push-ups, consider push-ups or plank holds.

**Intermediate option:**    
Complete as many rounds and reps as possible in 15 minutes of:  
20 double-unders     
5 hang power snatches  
**3** strict handstand push-ups

♀ **75**-lb barbell  
♂ **115**-lb barbell

**Beginner option:**   
Complete as many rounds and reps as possible in 15 minutes of:  
20 **single**-unders  
5 hang power snatches  
5 **dumbbell shoulder presses**

♀ **35**-lb barbell and **15-lb dumbbells**  
♂ **45**-lb barbell and **20-lb dumbbells**

**Coaching cues:**  
On the hang power snatch, pull the barbell into your body by engaging your lats. Imagine sticking your lats in your back pocket through the first and second pull of the lift.

**Resources:**    
[The Double-Under](https://www.crossfit.com/essentials/the-double-under)    
[The Hang Power Snatch](https://www.crossfit.com/essentials/the-hang-power-snatch)    
[The Strict Handstand Push-Up](https://www.crossfit.com/essentials/the-strict-handstand-push-up)    
[The Dumbbell Shoulder Press](https://www.crossfit.com/essentials/the-dumbbell-press)  

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)
","https://www.crossfit.com/250319",20250319
"Tuesday 250318","4 rounds for time of:  
400-meter run  
50 air squats

Compare to [231222.](http://www.crossfit.com/workout/2023/12/22)  

Post time to comments.

**Stimulus and Strategy:**  
Even though it doesn’t have a name, today’s workout is a benchmark. Those of you who have completed it in the past know its potency. As a frame of reference, choose options that allow you to keep the run efforts to 2:15 or less and the air squats to 1:30 or less. Push the pace on the run and try not to stop on the air squats. Move at a steady pace on the air squats, and remember to breathe. Expect lactic acid to build up on the squats, but once you get out on the run, that feeling will subside.

**Scaling:**  
Reduce the distance of the run. Reduce the number of air squats in each set.

To reduce the complexity of the air squats, consider squatting to a target and moving through a pain-free range of motion.

In case of an injury or limitation, consider substituting a 900/1,250-meter Echo bike or 400/500-meter row in place of the run. If squatting is not an option, consider lunges or unloaded good mornings.

**Intermediate option:**    
Same as Rx’d.

**Beginner option:**   
4 rounds for time of:  
**200**-meter run  
**20** air squats

**Coaching cues:**  
Resist the urge to “fall” to the bottom of the air squat. Instead, focus on pulling yourself down to the end range of motion by screwing your feet into the ground, pressing your hips back and down, and pulling your chest up away from the ground.

**Resources:**    
[CrossFit Running Course](https://oc.crossfit.com/course?id=15)    
[The Air Squat](https://www.crossfit.com/essentials/the-air-squat)  

**Find a gym near you:**  
[View the CrossFit map](https://www.crossfit.com/map?utm_source=owned&utm_medium=internal&utm_campaign=mswod)","https://www.crossfit.com/250318",20250318
